Date,ASHOKLEY.NS,ASTRAL.NS,AUBANK.NS,AUROPHARMA.NS,BHARATFORG.NS,COFORGE.NS,CONCOR.NS,CUMMINSIND.NS,FEDERALBNK.NS,GODREJPROP.NS,HDFCAMC.NS,HINDPETRO.NS,IDEA.NS,IDFCFIRSTB.NS,INDHOTEL.NS,JUBLFOOD.NS,LUPIN.NS,MPHASIS.NS,MRF.NS,PAGEIND.NS,PERSISTENT.NS,PIIND.NS,POLYCAB.NS,UPL.NS,VOLTAS.NS
2021-12-24,114.86735534667969,1581.463134765625,511.948486328125,693.39892578125,675.1973876953125,5387.119140625,575.2183227539062,879.5156860351562,78.52523040771484,1828.699951171875,2202.795166015625,173.89794921875,13.649999618530273,46.900001525878906,175.34127807617188,682.2828369140625,884.4877319335938,3004.404296875,69739.7578125,38248.66015625,2258.319580078125,2873.90673828125,2299.70263671875,723.3646240234375,1179.27490234375
2021-12-27,114.82061004638672,1594.1533203125,500.7157897949219,710.6738891601562,671.3860473632812,5360.92578125,580.9488525390625,880.6170043945312,78.76759338378906,1839.800048828125,2224.456298828125,173.36131286621094,13.449999809265137,46.400001525878906,176.8798065185547,699.4380493164062,902.9114990234375,3015.934326171875,70173.0625,38043.7109375,2260.52001953125,2862.62060546875,2327.9189453125,732.8080444335938,1178.5357666015625
2021-12-28,115.00762176513672,1669.063232421875,491.2015686035156,709.8419189453125,686.0940551757812,5396.75732421875,584.339599609375,899.6265258789062,79.39773559570312,1855.75,2267.310302734375,175.44822692871094,13.75,47.400001525878906,181.4457244873047,696.8255615234375,903.0592041015625,3108.830078125,71259.109375,38777.30078125,2272.525634765625,2971.521728515625,2355.938232421875,737.796142578125,1189.623779296875
2021-12-29,113.37133026123047,1699.0343017578125,503.67962646484375,711.6036376953125,685.8008422851562,5390.45947265625,586.154296875,899.1956176757812,79.44619750976562,1858.3499755859375,2268.154296875,174.34515380859375,14.449999809265137,47.400001525878906,180.6020050048828,705.0802612304688,915.8671875,3090.343994140625,72195.734375,38872.20703125,2273.088134765625,2970.828857421875,2361.935302734375,734.5029907226562,1183.95654296875
2021-12-30,112.76355743408203,1695.52587890625,519.7191772460938,708.129150390625,678.1292114257812,5592.32275390625,577.4150390625,892.9229125976562,79.68856048583984,1840.449951171875,2258.54248046875,172.10919189453125,14.0,47.5,175.53981018066406,699.5870971679688,923.9953002929688,3123.53466796875,71758.4375,38378.359375,2352.48046875,2960.334716796875,2370.095458984375,723.1709594726562,1181.541748046875
2021-12-31,114.49334716796875,1703.3267822265625,516.30712890625,718.74853515625,681.9894409179688,5620.66455078125,586.9661254882812,901.9249267578125,80.464111328125,1871.800048828125,2293.75390625,174.31532287597656,15.350000381469727,48.349998474121094,179.41090393066406,713.4442749023438,936.7047729492188,3171.24267578125,72970.796875,39345.3671875,2398.325927734375,3003.895263671875,2424.905029296875,723.6067504882812,1201.598876953125
2022-01-03,119.40220642089844,1740.912353515625,530.6531372070312,716.54638671875,694.7428588867188,5699.6728515625,591.9805297851562,902.3558349609375,84.5357894897461,1903.5999755859375,2312.601806640625,177.02830505371094,15.550000190734863,49.650001525878906,182.68646240234375,726.0101928710938,931.2860107421875,3195.47021484375,73000.34375,39839.59375,2382.55517578125,3021.269775390625,2418.2197265625,740.1690673828125,1215.446533203125
2022-01-04,119.1217041015625,1789.0604248046875,545.8956909179688,706.9056396484375,700.7042236328125,5825.8681640625,599.5736694335938,909.2510986328125,85.79607391357422,1890.300048828125,2321.604248046875,177.6245574951172,15.25,49.29999923706055,183.1331329345703,716.1362915039062,918.5765380859375,3170.49560546875,73566.9921875,39869.328125,2364.999267578125,2983.798095703125,2425.7900390625,737.796142578125,1227.5694580078125
2022-01-05,123.18905639648438,1805.96826171875,582.4830322265625,705.9758911132812,704.61328125,5667.5634765625,601.6749877929688,889.9542236328125,87.2987289428711,1920.699951171875,2325.214111328125,187.4031524658203,15.100000381469727,49.79999923706055,180.70126342773438,722.7420654296875,918.281005859375,3093.61181640625,73675.2421875,40113.7421875,2288.100830078125,2963.304931640625,2420.431640625,740.4595947265625,1231.511962890625
2022-01-06,123.84356689453125,1803.5794677734375,581.33740234375,702.6969604492188,731.9281005859375,5659.595703125,605.781982421875,901.7813110351562,87.2987289428711,1903.550048828125,2297.598388671875,187.313720703125,15.300000190734863,49.79999923706055,185.2175750732422,711.2191772460938,909.512451171875,3040.955078125,73783.9921875,40939.7578125,2217.29052734375,2924.79345703125,2398.70458984375,758.1357421875,1231.8077392578125
